id,label
1_00377_netral_no_data.wav,netral
1_06197_bahagia_no_data.wav,bahagia
1_05692_jijik_no_data.wav,jijik
1_02155_takut_no_data.wav,takut
1_01141_marah_tinggi.wav,marah
1_00138_netral_no_data.wav,netral
1_00650_jijik_no_data.wav,jijik
1_06918_netral_no_data.wav,netral
1_01799_takut_sedang.wav,takut
2_08546_sedih_tinggi.wav,sedih
1_04290_sedih_no_data.wav,sedih
1_01740_bahagia_no_data.wav,bahagia
1_06891_jijik_no_data.wav,jijik
1_01072_sedih_tinggi.wav,sedih
1_01444_sedih_no_data.wav,sedih
1_03726_bahagia_no_data.wav,bahagia
1_06377_jijik_no_data.wav,jijik
1_02071_marah_no_data.wav,marah
1_03557_netral_no_data.wav,netral
1_05840_bahagia_no_data.wav,bahagia
1_01108_bahagia_no_data.wav,bahagia
1_01189_takut_no_data.wav,takut
1_05959_netral_no_data.wav,netral
2_07492_jijik_tinggi.wav,jijik
1_00423_takut_sedang.wav,takut
1_05179_netral_no_data.wav,netral
2_07851_jijik_tinggi.wav,jijik
1_05773_marah_no_data.wav,marah
1_00674_bahagia_no_data.wav,bahagia
1_01239_marah_no_data.wav,marah
1_06648_netral_no_data.wav,netral
2_07764_sedih_sedang.wav,sedih
1_00312_bahagia_no_data.wav,bahagia
1_04103_marah_no_data.wav,marah
1_01914_jijik_no_data.wav,jijik
1_00854_jijik_no_data.wav,jijik
1_00465_netral_no_data.wav,netral
1_06731_sedih_no_data.wav,sedih
1_01599_takut_no_data.wav,takut
1_05538_sedih_no_data.wav,sedih
1_05083_netral_no_data.wav,netral
1_01066_takut_rendah.wav,takut
1_04465_netral_no_data.wav,netral
1_01672_sedih_no_data.wav,sedih
1_03053_netral_no_data.wav,netral
1_06032_jijik_no_data.wav,jijik
1_04233_marah_no_data.wav,marah
1_06698_marah_no_data.wav,marah
1_06948_netral_no_data.wav,netral
1_06526_netral_no_data.wav,netral
1_00461_marah_no_data.wav,marah
2_08358_bahagia_tinggi.wav,bahagia
2_08029_jijik_sedang.wav,jijik
1_02169_netral_no_data.wav,netral
1_03926_jijik_tinggi.wav,jijik
1_00527_takut_no_data.wav,takut
1_01281_marah_no_data.wav,marah
1_06759_bahagia_no_data.wav,bahagia
1_04513_marah_no_data.wav,marah
1_05659_sedih_rendah.wav,sedih
1_00483_netral_no_data.wav,netral
1_00619_marah_no_data.wav,marah
1_03078_sedih_no_data.wav,sedih
1_05386_sedih_no_data.wav,sedih
1_00720_jijik_no_data.wav,jijik
1_01401_sedih_rendah.wav,sedih
1_04663_marah_sedang.wav,marah
2_08414_bahagia_sedang.wav,bahagia
1_02893_takut_no_data.wav,takut
1_05451_marah_no_data.wav,marah
1_00805_netral_no_data.wav,netral
2_07846_jijik_sedang.wav,jijik
1_02505_marah_no_data.wav,marah
2_07576_bahagia_sedang.wav,bahagia
2_08782_sedih_sedang.wav,sedih
1_03628_sedih_no_data.wav,sedih
1_06657_jijik_no_data.wav,jijik
1_02409_netral_no_data.wav,netral
1_01459_takut_no_data.wav,takut
1_04067_netral_no_data.wav,netral
1_06777_bahagia_no_data.wav,bahagia
1_06611_jijik_no_data.wav,jijik
1_06649_sedih_no_data.wav,sedih
1_02665_takut_no_data.wav,takut
1_00180_bahagia_sedang.wav,bahagia
1_07140_netral_no_data.wav,netral
1_03772_sedih_tinggi.wav,sedih
1_00992_sedih_sedang.wav,sedih
1_04464_bahagia_no_data.wav,bahagia
1_02181_netral_no_data.wav,netral
2_07586_sedih_tinggi.wav,sedih
2_07967_jijik_sedang.wav,jijik
1_04704_bahagia_no_data.wav,bahagia
1_02127_takut_sedang.wav,takut
1_06746_takut_no_data.wav,takut
2_08609_sedih_tinggi.wav,sedih
1_03203_takut_no_data.wav,takut
1_02365_marah_tinggi.wav,marah
1_02281_netral_no_data.wav,netral
1_01904_bahagia_no_data.wav,bahagia
1_04208_sedih_no_data.wav,sedih
1_03797_netral_no_data.wav,netral
1_01653_netral_no_data.wav,netral
1_02159_marah_no_data.wav,marah
2_07935_bahagia_sedang.wav,bahagia
2_08180_bahagia_tinggi.wav,bahagia
1_03302_jijik_no_data.wav,jijik
1_01340_jijik_no_data.wav,jijik
1_05148_jijik_no_data.wav,jijik
1_00108_netral_no_data.wav,netral
1_04192_jijik_no_data.wav,jijik
1_06920_marah_no_data.wav,marah
1_06023_netral_no_data.wav,netral
1_02211_bahagia_rendah.wav,bahagia
2_07894_marah_tinggi.wav,marah
1_04828_jijik_tinggi.wav,jijik
1_00123_jijik_no_data.wav,jijik
1_06509_sedih_no_data.wav,sedih
1_06421_sedih_no_data.wav,sedih
1_02826_sedih_no_data.wav,sedih
1_05220_bahagia_no_data.wav,bahagia
1_03030_bahagia_tinggi.wav,bahagia
1_02305_marah_no_data.wav,marah
1_03670_sedih_no_data.wav,sedih
2_08163_netral_sedang.wav,netral
1_01368_sedih_no_data.wav,sedih
1_03096_sedih_no_data.wav,sedih
1_02543_sedih_rendah.wav,sedih
1_05295_takut_no_data.wav,takut
1_01494_bahagia_no_data.wav,bahagia
1_01275_marah_no_data.wav,marah
1_04489_netral_no_data.wav,netral
1_04679_takut_no_data.wav,takut
1_00529_netral_no_data.wav,netral
1_02625_sedih_rendah.wav,sedih
1_02424_jijik_no_data.wav,jijik
1_01119_takut_no_data.wav,takut
1_00417_marah_sedang.wav,marah
1_00433_takut_no_data.wav,takut
1_02197_takut_no_data.wav,takut
1_01515_marah_no_data.wav,marah
1_06437_bahagia_no_data.wav,bahagia
1_05480_sedih_no_data.wav,sedih
1_00046_marah_no_data.wav,marah
1_06057_marah_sedang.wav,marah
1_04111_takut_no_data.wav,takut
1_04500_jijik_tinggi.wav,jijik
1_00227_marah_no_data.wav,marah
1_01647_netral_no_data.wav,netral
1_01420_sedih_no_data.wav,sedih
1_06782_takut_no_data.wav,takut
1_07324_marah_no_data.wav,marah
1_04093_takut_tinggi.wav,takut
2_08867_jijik_sedang.wav,jijik
1_06175_sedih_no_data.wav,sedih
1_01271_takut_no_data.wav,takut
1_00497_marah_tinggi.wav,marah
1_00111_jijik_no_data.wav,jijik
2_08376_marah_tinggi.wav,marah
2_07728_jijik_sedang.wav,jijik
1_02823_takut_no_data.wav,takut
2_08779_bahagia_tinggi.wav,bahagia
1_01551_takut_tinggi.wav,takut
1_07155_jijik_no_data.wav,jijik
1_02922_jijik_no_data.wav,jijik
1_06791_sedih_no_data.wav,sedih
1_05491_bahagia_rendah.wav,bahagia
1_00478_sedih_no_data.wav,sedih
2_08633_jijik_tinggi.wav,jijik
1_02733_marah_no_data.wav,marah
1_02479_netral_no_data.wav,netral
1_05286_sedih_no_data.wav,sedih
1_02164_sedih_no_data.wav,sedih
1_00905_bahagia_rendah.wav,bahagia
1_07011_bahagia_no_data.wav,bahagia
1_07188_netral_no_data.wav,netral
1_05010_sedih_no_data.wav,sedih
1_02509_netral_no_data.wav,netral
1_07257_bahagia_no_data.wav,bahagia
1_01804_sedih_tinggi.wav,sedih
2_07563_netral_sedang.wav,netral
1_00049_bahagia_no_data.wav,bahagia
1_03115_netral_no_data.wav,netral
1_01216_sedih_no_data.wav,sedih
1_00705_netral_no_data.wav,netral
1_02072_jijik_no_data.wav,jijik
1_03446_sedih_sedang.wav,sedih
1_00713_marah_no_data.wav,marah
1_04904_bahagia_no_data.wav,bahagia
1_07245_bahagia_no_data.wav,bahagia
2_08849_sedih_tinggi.wav,sedih
1_05798_jijik_no_data.wav,jijik
1_04496_sedih_no_data.wav,sedih
1_00183_sedih_rendah.wav,sedih
1_01179_netral_no_data.wav,netral
1_05945_takut_no_data.wav,takut
1_06340_marah_no_data.wav,marah
1_06041_netral_no_data.wav,netral
2_07876_bahagia_sedang.wav,bahagia
1_00545_takut_no_data.wav,takut
1_05092_sedih_no_data.wav,sedih
1_03762_jijik_tinggi.wav,jijik
1_06013_marah_no_data.wav,marah
1_01803_netral_no_data.wav,netral
1_03158_bahagia_no_data.wav,bahagia
1_05095_takut_no_data.wav,takut
1_06818_netral_no_data.wav,netral
1_04415_marah_tinggi.wav,marah
1_05694_bahagia_no_data.wav,bahagia
1_01335_takut_no_data.wav,takut
1_00809_takut_no_data.wav,takut
1_05714_sedih_no_data.wav,sedih
1_06383_marah_rendah.wav,marah
1_02382_jijik_no_data.wav,jijik
1_05868_jijik_no_data.wav,jijik
1_01893_netral_no_data.wav,netral
1_06630_marah_sedang.wav,marah
1_05824_sedih_sedang.wav,sedih
2_08305_sedih_sedang.wav,sedih
2_08841_bahagia_tinggi.wav,bahagia
1_05759_netral_no_data.wav,netral
1_04549_marah_no_data.wav,marah
2_07609_jijik_sedang.wav,jijik
1_06884_bahagia_rendah.wav,bahagia
2_07590_marah_sedang.wav,marah
1_07133_sedih_tinggi.wav,sedih
2_07944_sedih_sedang.wav,sedih
1_06926_marah_no_data.wav,marah
1_04916_bahagia_tinggi.wav,bahagia
1_05597_marah_no_data.wav,marah
1_00974_bahagia_no_data.wav,bahagia
1_07376_bahagia_rendah.wav,bahagia
1_04605_netral_no_data.wav,netral
1_00270_bahagia_no_data.wav,bahagia
1_07196_marah_no_data.wav,marah
1_04981_netral_no_data.wav,netral
1_01610_jijik_no_data.wav,jijik
1_04733_takut_no_data.wav,takut
1_06806_sedih_rendah.wav,sedih
2_07605_takut_tinggi.wav,takut
1_00184_sedih_sedang.wav,sedih
1_05276_jijik_no_data.wav,jijik
1_03180_jijik_no_data.wav,jijik
1_01218_jijik_no_data.wav,jijik
1_04922_sedih_sedang.wav,sedih
1_07386_netral_no_data.wav,netral
1_06540_marah_no_data.wav,marah
1_06638_bahagia_rendah.wav,bahagia
1_06966_bahagia_rendah.wav,bahagia
1_03940_jijik_no_data.wav,jijik
1_02859_marah_sedang.wav,marah
1_02440_sedih_no_data.wav,sedih
1_04933_netral_no_data.wav,netral
1_01028_sedih_no_data.wav,sedih
2_08705_netral_sedang.wav,netral
2_07769_sedih_tinggi.wav,sedih
1_01156_sedih_sedang.wav,sedih
1_02374_bahagia_tinggi.wav,bahagia
1_00653_netral_no_data.wav,netral
1_00084_takut_no_data.wav,takut
1_06364_marah_no_data.wav,marah
1_02895_netral_no_data.wav,netral
1_00110_marah_no_data.wav,marah
1_00783_marah_no_data.wav,marah
2_08135_marah_tinggi.wav,marah
1_03184_sedih_no_data.wav,sedih
1_01298_sedih_no_data.wav,sedih
1_03129_netral_no_data.wav,netral
1_03233_takut_no_data.wav,takut
1_01739_takut_no_data.wav,takut
1_01336_bahagia_no_data.wav,bahagia
1_05307_takut_no_data.wav,takut
1_05927_takut_no_data.wav,takut
2_07602_takut_tinggi.wav,takut
2_08497_marah_tinggi.wav,marah
1_00246_jijik_no_data.wav,jijik
2_08437_marah_tinggi.wav,marah
1_05296_bahagia_no_data.wav,bahagia
1_07432_takut_no_data.wav,takut
1_05784_sedih_no_data.wav,sedih
1_02760_bahagia_no_data.wav,bahagia
1_02782_takut_rendah.wav,takut
2_08179_bahagia_tinggi.wav,bahagia
1_02911_takut_no_data.wav,takut
1_06976_netral_no_data.wav,netral
1_01597_marah_no_data.wav,marah
1_06193_sedih_no_data.wav,sedih
1_05192_sedih_no_data.wav,sedih
1_03103_marah_tinggi.wav,marah
1_03866_bahagia_no_data.wav,bahagia
1_03534_sedih_no_data.wav,sedih
1_02667_netral_no_data.wav,netral
1_01858_bahagia_no_data.wav,bahagia
1_01315_bahagia_rendah.wav,bahagia
1_07102_marah_no_data.wav,marah
1_02352_sedih_no_data.wav,sedih
1_02050_sedih_tinggi.wav,sedih
1_02953_sedih_rendah.wav,sedih
1_06602_netral_no_data.wav,netral
1_05530_bahagia_no_data.wav,bahagia
1_04833_takut_sedang.wav,takut
1_02074_bahagia_no_data.wav,bahagia
1_00999_marah_no_data.wav,marah
1_05885_marah_no_data.wav,marah
2_07604_takut_tinggi.wav,takut
1_04907_marah_tinggi.wav,marah
1_03108_jijik_sedang.wav,jijik
1_04310_jijik_no_data.wav,jijik
1_04087_marah_tinggi.wav,marah
1_01983_marah_no_data.wav,marah
1_05030_jijik_no_data.wav,jijik
1_06427_sedih_no_data.wav,sedih
2_07773_marah_sedang.wav,marah
1_04687_netral_no_data.wav,netral
1_05409_bahagia_rendah.wav,bahagia
2_08724_sedih_sedang.wav,sedih
1_01661_marah_no_data.wav,marah
2_07490_jijik_tinggi.wav,jijik
1_00477_netral_no_data.wav,netral
1_00511_sedih_rendah.wav,sedih
2_08389_jijik_sedang.wav,jijik
1_01821_takut_no_data.wav,takut
1_06300_marah_tinggi.wav,marah
1_03768_bahagia_tinggi.wav,bahagia
1_04366_sedih_no_data.wav,sedih
2_08704_netral_sedang.wav,netral
1_04845_netral_no_data.wav,netral
1_06367_bahagia_no_data.wav,bahagia
1_05199_marah_no_data.wav,marah
2_08343_netral_sedang.wav,netral
1_00316_jijik_no_data.wav,jijik
1_04676_sedih_sedang.wav,sedih
1_01168_sedih_no_data.wav,sedih
1_03417_netral_no_data.wav,netral
1_06040_bahagia_no_data.wav,bahagia
2_07611_jijik_tinggi.wav,jijik
1_04629_netral_no_data.wav,netral
1_05481_marah_tinggi.wav,marah
1_01412_bahagia_no_data.wav,bahagia
1_05690_sedih_no_data.wav,sedih
1_03263_takut_no_data.wav,takut
1_00044_netral_no_data.wav,netral
1_02907_netral_no_data.wav,netral
1_05672_sedih_no_data.wav,sedih
1_07375_bahagia_tinggi.wav,bahagia
2_08848_sedih_tinggi.wav,sedih
1_02752_jijik_no_data.wav,jijik
2_08267_jijik_sedang.wav,jijik
1_04762_bahagia_no_data.wav,bahagia
1_02916_jijik_no_data.wav,jijik
1_02481_marah_no_data.wav,marah
1_01060_marah_rendah.wav,marah
1_04199_takut_no_data.wav,takut
2_08781_bahagia_tinggi.wav,bahagia
1_00582_jijik_tinggi.wav,jijik
1_00070_marah_no_data.wav,marah
1_02300_jijik_no_data.wav,jijik
1_02231_takut_no_data.wav,takut
1_02125_takut_tinggi.wav,takut
1_03933_bahagia_rendah.wav,bahagia
1_02517_marah_no_data.wav,marah
1_03093_takut_no_data.wav,takut
1_06832_marah_no_data.wav,marah
2_07444_netral_sedang.wav,netral
1_04471_netral_no_data.wav,netral
1_01926_jijik_no_data.wav,jijik
1_01568_jijik_no_data.wav,jijik
1_06102_jijik_no_data.wav,jijik
1_03331_marah_no_data.wav,marah
1_06449_bahagia_no_data.wav,bahagia
1_02980_jijik_no_data.wav,jijik
1_00492_jijik_no_data.wav,jijik
1_07198_takut_no_data.wav,takut
1_02588_jijik_no_data.wav,jijik
1_06681_jijik_no_data.wav,jijik
1_02196_jijik_no_data.wav,jijik
1_00881_netral_no_data.wav,netral
1_01296_bahagia_no_data.wav,bahagia
2_07882_sedih_sedang.wav,sedih
1_00844_bahagia_no_data.wav,bahagia
1_02179_takut_no_data.wav,takut
1_03220_jijik_no_data.wav,jijik
1_00664_bahagia_tinggi.wav,bahagia
1_06217_sedih_no_data.wav,sedih
1_06947_bahagia_no_data.wav,bahagia
2_07653_marah_sedang.wav,marah
2_08078_takut_sedang.wav,takut
1_04303_marah_no_data.wav,marah
1_03830_jijik_no_data.wav,jijik
1_05710_jijik_no_data.wav,jijik
1_05920_jijik_no_data.wav,jijik
1_05342_bahagia_no_data.wav,bahagia
1_03525_netral_no_data.wav,netral
1_00691_takut_no_data.wav,takut
1_03932_bahagia_tinggi.wav,bahagia
1_05622_jijik_no_data.wav,jijik
1_05259_takut_no_data.wav,takut
1_07173_jijik_no_data.wav,jijik
1_01622_jijik_no_data.wav,jijik
1_00341_takut_sedang.wav,takut
1_06430_takut_no_data.wav,takut
1_01808_jijik_no_data.wav,jijik
1_00874_bahagia_no_data.wav,bahagia
1_05765_netral_no_data.wav,netral
1_05916_bahagia_no_data.wav,bahagia
1_02270_sedih_no_data.wav,sedih
1_02315_netral_no_data.wav,netral
1_02817_takut_no_data.wav,takut
1_07181_bahagia_no_data.wav,bahagia
1_04331_netral_no_data.wav,netral
2_07594_marah_tinggi.wav,marah
1_00216_jijik_no_data.wav,jijik
1_06194_marah_no_data.wav,marah
2_07487_jijik_sedang.wav,jijik
1_02688_jijik_no_data.wav,jijik
1_07308_takut_no_data.wav,takut
2_07599_takut_sedang.wav,takut
1_05950_jijik_no_data.wav,jijik
1_05401_marah_sedang.wav,marah
1_03172_sedih_no_data.wav,sedih
1_05815_takut_tinggi.wav,takut
1_00509_netral_no_data.wav,netral
1_01345_marah_no_data.wav,marah
2_07711_marah_sedang.wav,marah
1_00395_netral_no_data.wav,netral
1_00388_bahagia_no_data.wav,bahagia
1_04013_takut_sedang.wav,takut
1_01088_jijik_no_data.wav,jijik
1_00473_marah_no_data.wav,marah
1_01485_marah_no_data.wav,marah
1_05504_jijik_no_data.wav,jijik
1_03871_takut_no_data.wav,takut
1_02399_marah_no_data.wav,marah
2_08493_marah_sedang.wav,marah
1_06346_marah_no_data.wav,marah
1_05021_netral_no_data.wav,netral
1_05034_sedih_no_data.wav,sedih
1_05153_marah_tinggi.wav,marah
1_01708_sedih_no_data.wav,sedih
2_07955_marah_tinggi.wav,marah
1_03761_marah_sedang.wav,marah
2_07664_takut_tinggi.wav,takut
1_04514_jijik_no_data.wav,jijik
1_00544_jijik_no_data.wav,jijik
1_05125_takut_no_data.wav,takut
1_02213_netral_no_data.wav,netral
1_00119_bahagia_no_data.wav,bahagia
2_08390_jijik_tinggi.wav,jijik
2_08620_takut_sedang.wav,takut
1_00755_takut_no_data.wav,takut
1_02734_jijik_no_data.wav,jijik
1_04482_bahagia_no_data.wav,bahagia
1_01823_netral_no_data.wav,netral
1_02845_marah_no_data.wav,marah
1_03796_bahagia_no_data.wav,bahagia
1_01142_marah_rendah.wav,marah
1_07185_jijik_no_data.wav,jijik
1_00124_takut_no_data.wav,takut
1_05551_marah_no_data.wav,marah
1_04949_takut_no_data.wav,takut
2_07874_bahagia_sedang.wav,bahagia
1_02793_takut_no_data.wav,takut
1_03491_takut_no_data.wav,takut
1_05135_marah_no_data.wav,marah
1_03550_bahagia_no_data.wav,bahagia
1_01006_jijik_no_data.wav,jijik
1_04575_takut_no_data.wav,takut
1_06318_takut_no_data.wav,takut
1_01886_sedih_tinggi.wav,sedih
1_05998_bahagia_no_data.wav,bahagia
1_00026_netral_no_data.wav,netral
1_00145_sedih_no_data.wav,sedih
1_01470_marah_rendah.wav,marah
1_06088_sedih_no_data.wav,sedih
1_06319_bahagia_no_data.wav,bahagia
1_06890_marah_no_data.wav,marah
1_07313_jijik_no_data.wav,jijik
1_03820_bahagia_no_data.wav,bahagia
2_07755_bahagia_sedang.wav,bahagia
2_07729_jijik_sedang.wav,jijik
1_01277_takut_no_data.wav,takut
2_08235_bahagia_sedang.wav,bahagia
1_04385_marah_no_data.wav,marah
1_06970_sedih_rendah.wav,sedih
1_07236_marah_no_data.wav,marah
1_01712_jijik_tinggi.wav,jijik
1_03068_jijik_no_data.wav,jijik
1_06096_jijik_no_data.wav,jijik
1_05023_marah_no_data.wav,marah
1_00202_sedih_no_data.wav,sedih
1_00392_jijik_no_data.wav,jijik
1_05531_netral_no_data.wav,netral
1_03788_jijik_no_data.wav,jijik
1_03614_bahagia_no_data.wav,bahagia
1_00064_marah_no_data.wav,marah
1_01788_bahagia_no_data.wav,bahagia
1_03807_takut_no_data.wav,takut
1_04266_sedih_sedang.wav,sedih
2_08018_takut_sedang.wav,takut
1_01710_marah_rendah.wav,marah
1_05589_netral_no_data.wav,netral
2_07835_marah_tinggi.wav,marah
1_01349_netral_no_data.wav,netral
1_07400_marah_no_data.wav,marah
1_02722_jijik_no_data.wav,jijik
1_02998_jijik_no_data.wav,jijik
1_03712_jijik_no_data.wav,jijik
1_05780_jijik_no_data.wav,jijik
1_03275_takut_sedang.wav,takut
1_01159_takut_no_data.wav,takut
1_06740_takut_no_data.wav,takut
1_03396_jijik_no_data.wav,jijik
1_02078_jijik_no_data.wav,jijik
1_03175_takut_no_data.wav,takut
1_06877_jijik_tinggi.wav,jijik
1_06962_takut_tinggi.wav,takut
1_05136_jijik_no_data.wav,jijik
1_04265_sedih_rendah.wav,sedih
1_03740_sedih_no_data.wav,sedih
1_00759_marah_no_data.wav,marah
1_01552_takut_rendah.wav,takut
1_00002_takut_no_data.wav,takut
1_01859_netral_no_data.wav,netral
1_01503_marah_no_data.wav,marah
1_06556_bahagia_rendah.wav,bahagia
1_04123_takut_no_data.wav,takut
1_07283_sedih_no_data.wav,sedih
1_05280_sedih_no_data.wav,sedih
1_00282_bahagia_no_data.wav,bahagia
2_08861_takut_sedang.wav,takut
1_04361_marah_no_data.wav,marah
1_04707_marah_no_data.wav,marah
1_01325_netral_no_data.wav,netral
1_05670_bahagia_no_data.wav,bahagia
1_06583_bahagia_no_data.wav,bahagia
2_08083_takut_tinggi.wav,takut
1_03673_takut_no_data.wav,takut
1_04136_bahagia_no_data.wav,bahagia
1_02979_marah_no_data.wav,marah
1_04501_jijik_rendah.wav,jijik
1_03545_netral_no_data.wav,netral
1_02920_sedih_no_data.wav,sedih
1_02726_sedih_no_data.wav,sedih
1_01467_netral_no_data.wav,netral
1_01547_marah_sedang.wav,marah
1_00087_sedih_no_data.wav,sedih
1_00790_jijik_no_data.wav,jijik
2_08745_takut_tinggi.wav,takut
2_07622_netral_sedang.wav,netral
1_06857_jijik_no_data.wav,jijik
1_06404_marah_no_data.wav,marah
1_05808_sedih_no_data.wav,sedih
1_00515_takut_no_data.wav,takut
1_04856_bahagia_no_data.wav,bahagia
1_05069_netral_no_data.wav,netral
1_01456_sedih_no_data.wav,sedih
1_00244_sedih_no_data.wav,sedih
1_05233_netral_no_data.wav,netral
1_02583_takut_no_data.wav,takut
1_05301_takut_no_data.wav,takut
1_02047_bahagia_rendah.wav,bahagia
1_00645_takut_no_data.wav,takut
1_03442_bahagia_sedang.wav,bahagia
1_05691_marah_no_data.wav,marah
1_02162_bahagia_no_data.wav,bahagia
1_03125_marah_no_data.wav,marah
1_04078_bahagia_no_data.wav,bahagia
1_02130_bahagia_sedang.wav,bahagia
1_03087_takut_no_data.wav,takut
1_00995_takut_no_data.wav,takut
1_04363_takut_no_data.wav,takut
1_07103_jijik_no_data.wav,jijik
1_03381_netral_no_data.wav,netral
1_05032_bahagia_no_data.wav,bahagia
1_00061_bahagia_no_data.wav,bahagia
1_06360_takut_no_data.wav,takut
1_01778_sedih_no_data.wav,sedih
1_00966_jijik_no_data.wav,jijik
1_03471_marah_no_data.wav,marah
1_07320_takut_no_data.wav,takut
1_04454_sedih_no_data.wav,sedih
1_05279_netral_no_data.wav,netral
1_03594_sedih_no_data.wav,sedih
1_04176_takut_rendah.wav,takut
1_07340_netral_no_data.wav,netral
1_01037_takut_no_data.wav,takut
1_00500_jijik_tinggi.wav,jijik
1_00172_jijik_tinggi.wav,jijik
1_06266_takut_no_data.wav,takut
1_01323_takut_no_data.wav,takut
1_03697_netral_no_data.wav,netral
1_02725_netral_no_data.wav,netral
1_01936_sedih_no_data.wav,sedih
1_00853_marah_no_data.wav,marah
1_05900_bahagia_tinggi.wav,bahagia
1_05385_netral_no_data.wav,netral
1_02487_marah_no_data.wav,marah
1_05383_takut_no_data.wav,takut
2_07819_bahagia_tinggi.wav,bahagia
1_06973_jijik_no_data.wav,jijik
1_05826_jijik_no_data.wav,jijik
1_03436_jijik_sedang.wav,jijik
1_07153_sedih_no_data.wav,sedih
1_04147_takut_no_data.wav,takut
1_00051_sedih_no_data.wav,sedih
1_07084_marah_no_data.wav,marah
1_07151_bahagia_no_data.wav,bahagia
1_00787_netral_no_data.wav,netral
1_00743_netral_no_data.wav,netral
1_01925_marah_no_data.wav,marah
2_08774_bahagia_sedang.wav,bahagia
1_02839_marah_no_data.wav,marah
1_01091_netral_no_data.wav,netral
1_02720_sedih_no_data.wav,sedih
1_05109_netral_no_data.wav,netral
1_00328_jijik_no_data.wav,jijik
2_07880_bahagia_tinggi.wav,bahagia
1_06842_netral_no_data.wav,netral
1_05320_jijik_tinggi.wav,jijik
1_04868_bahagia_no_data.wav,bahagia
1_03400_sedih_no_data.wav,sedih
1_01276_jijik_no_data.wav,jijik
2_08196_marah_tinggi.wav,marah
1_05080_bahagia_tinggi.wav,bahagia
1_00889_marah_no_data.wav,marah
1_02021_takut_no_data.wav,takut
1_00060_takut_no_data.wav,takut
1_03767_takut_sedang.wav,takut
1_04431_marah_no_data.wav,marah
1_00953_marah_no_data.wav,marah
1_00033_sedih_no_data.wav,sedih
1_05541_takut_no_data.wav,takut
1_02293_bahagia_rendah.wav,bahagia
1_04031_netral_no_data.wav,netral
1_01155_sedih_rendah.wav,sedih
1_00418_jijik_tinggi.wav,jijik
1_00761_takut_no_data.wav,takut
1_00090_marah_sedang.wav,marah
1_03964_jijik_no_data.wav,jijik
1_00623_netral_no_data.wav,netral
1_00079_bahagia_no_data.wav,bahagia
1_06394_netral_no_data.wav,netral
1_04043_netral_no_data.wav,netral
1_02015_takut_no_data.wav,takut
1_01114_bahagia_no_data.wav,bahagia
1_03269_marah_sedang.wav,marah
1_01865_netral_no_data.wav,netral
1_03802_bahagia_no_data.wav,bahagia
1_01186_sedih_no_data.wav,sedih
1_06503_sedih_no_data.wav,sedih
1_04420_jijik_sedang.wav,jijik
1_00280_jijik_no_data.wav,jijik
1_00770_sedih_no_data.wav,sedih
1_01691_marah_no_data.wav,marah
1_01101_takut_no_data.wav,takut
1_02178_jijik_no_data.wav,jijik
1_06512_takut_no_data.wav,takut
1_03957_marah_no_data.wav,marah
2_08783_sedih_sedang.wav,sedih
1_00981_jijik_rendah.wav,jijik
1_01729_netral_no_data.wav,netral
1_02311_marah_no_data.wav,marah
1_05740_sedih_tinggi.wav,sedih
1_00903_takut_sedang.wav,takut
2_08791_marah_sedang.wav,marah
1_04278_sedih_no_data.wav,sedih
1_06288_marah_no_data.wav,marah
1_01023_marah_no_data.wav,marah
1_04919_netral_no_data.wav,netral
1_04814_jijik_no_data.wav,jijik
1_02333_netral_no_data.wav,netral
1_00772_jijik_no_data.wav,jijik
1_06145_takut_sedang.wav,takut
1_05046_sedih_no_data.wav,sedih
2_08284_netral_sedang.wav,netral
1_07343_jijik_no_data.wav,jijik
1_01763_takut_no_data.wav,takut
1_00037_bahagia_no_data.wav,bahagia
1_05512_bahagia_no_data.wav,bahagia
1_02641_takut_no_data.wav,takut
1_02014_jijik_no_data.wav,jijik
1_05813_jijik_rendah.wav,jijik
2_07886_sedih_tinggi.wav,sedih
1_01921_takut_no_data.wav,takut
1_01174_sedih_no_data.wav,sedih
1_04996_takut_rendah.wav,takut
1_04439_takut_no_data.wav,takut
2_08478_bahagia_tinggi.wav,bahagia
1_03386_bahagia_no_data.wav,bahagia
1_02553_takut_no_data.wav,takut
1_01243_netral_no_data.wav,netral
1_04258_takut_rendah.wav,takut
1_02341_marah_no_data.wav,marah
1_06435_jijik_no_data.wav,jijik
1_02391_netral_no_data.wav,netral
1_07276_netral_no_data.wav,netral
1_04042_bahagia_no_data.wav,bahagia
2_07726_jijik_sedang.wav,jijik
1_00930_jijik_no_data.wav,jijik
2_07771_marah_sedang.wav,marah
1_02703_bahagia_rendah.wav,bahagia
2_08059_bahagia_tinggi.wav,bahagia
1_01268_sedih_no_data.wav,sedih
1_03222_bahagia_no_data.wav,bahagia
1_06056_marah_rendah.wav,marah
1_01781_takut_no_data.wav,takut
1_05628_jijik_no_data.wav,jijik
1_03292_bahagia_no_data.wav,bahagia
1_02661_netral_no_data.wav,netral
1_05150_bahagia_no_data.wav,bahagia
1_03189_jijik_rendah.wav,jijik
1_03388_sedih_no_data.wav,sedih
2_08090_jijik_tinggi.wav,jijik
2_08076_marah_tinggi.wav,marah
1_05181_marah_no_data.wav,marah
1_01950_jijik_no_data.wav,jijik
1_02401_takut_no_data.wav,takut
1_01461_netral_no_data.wav,netral
1_00143_bahagia_no_data.wav,bahagia
